DATE,all_Const_Emp,emratio,GDP,RHORUSQ156N,house_st,income,IPI_Cement,labor_percent,monthly_supply,mortgage_rate,MSPUS,new_private_house,new_private_hw_under,permit,POP,PPI_Cement,PPI_Concrete,p_saving_rate,target,total_emp_cons,unemployed_rate
2022-06-01,921.4,59.9,25544.273,65.8,1561.0,21740.7,100.5367,62.2,9.5,5.522,449300.0,1947.6905986087777,1688.0,1701.0,333383.566,288.522,5.738872874926819,2.7,308.298,7749.0,3.6
2022-07-01,924.1,59.9,25994.639,66.0,1371.0,21910.5,99.3388,62.1,10.1,5.4125,468000.0,1953.5863692445469,1683.0,1658.0,333537.25,296.731,5.738872874926819,3.5,307.133,7773.0,3.5
2022-08-01,924.5,60.1,25994.639,66.0,1505.0,22024.3,97.9552,62.3,8.7,5.2225,468000.0,1893.1980429987154,1702.0,1586.0,333709.887,299.595,5.738872874926819,3.2,303.685,7781.0,3.7
2022-09-01,924.6,60.1,25994.639,66.0,1463.0,22121.5,98.9721,62.3,9.7,6.112,468000.0,2015.5461104136086,1698.0,1588.0,333887.159,301.55,5.7426569740382565,3.0,300.503,7797.0,3.5
2022-10-01,929.5,60.0,26408.405,65.9,1432.0,22242.2,99.6175,62.2,9.7,6.9,479500.0,1882.8975340252396,1710.0,1555.0,334064.228,306.085,5.7426569740382565,3.0,298.731,7814.0,3.7
2022-11-01,929.0,59.9,26408.405,65.9,1427.0,22267.7,92.0686,62.2,9.4,6.805,479500.0,2170.864093172179,1695.0,1402.0,334216.939,307.269,5.7426569740382565,3.3,296.928,7833.0,3.6
2022-12-01,934.3,60.1,26408.405,65.9,1357.0,22312.3,92.3086,62.3,8.5,6.364,479500.0,1944.7430532596795,1696.0,1409.0,334356.155,307.445,5.7426569740382565,3.4,294.41700000000003,7859.0,3.5
2023-01-01,935.8,60.2,26813.601,66.0,1340.0,22525.3,95.9918,62.4,8.1,6.2725,429000.0,1925.5895568744052,1695.0,1354.0,334483.547,322.376,5.806197657075406,4.4,292.849,7885.0,3.4
2023-02-01,931.7,60.2,26813.601,66.0,1436.0,22648.4,98.5209,62.5,8.4,6.2575,429000.0,2221.2808877942034,1686.0,1482.0,334582.114,326.256,5.806197657075406,4.7,293.466,7899.0,3.6
2023-03-01,931.6,60.4,26813.601,66.0,1380.0,22757.9,93.3392,62.6,8.1,6.544,429000.0,2148.640216394873,1680.0,1437.0,334691.406,326.838,5.811221828032813,5.2,297.309,7890.0,3.5
2023-04-01,928.1,60.4,27063.012,65.9,1348.0,22806.1,92.2793,62.6,7.6,6.3425,418500.0,1983.0787417860302,1680.0,1417.0,334815.541,327.097,5.821432168089572,5.2,301.46,7901.0,3.4
2023-05-01,927.8,60.3,27063.012,65.9,1583.0,22876.6,97.6259,62.6,7.2,6.425,418500.0,2157.528371755411,1687.0,1496.0,334944.293,329.026,5.821432168089572,5.3,305.41,7926.0,3.7
2023-06-01,929.5,60.3,27063.012,65.9,1418.0,22921.4,97.0337,62.6,7.5,6.714,418500.0,2095.350768957706,1692.0,1441.0,335082.618,328.781,5.821432168089572,4.8,308.282,7955.0,3.6
2023-07-01,922.6,60.4,27644.463,66.0,1451.0,22984.0,94.5459,62.6,7.0,6.84,431000.0,1862.3051202598897,1697.0,1443.0,335244.204,331.468,5.821432168089572,4.2,310.11,7967.0,3.5
